Date,Host,Service,Content
"2026-06-19T00:34:02.250Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:34:02] Msgs=789053322 Throughput=309.535004 Response_Time=17.491721 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=20 Current_Connections=1988 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:34:01.738Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:34:01] Msgs=775223440 Throughput=304.147788 Response_Time=17.164215 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=10 Current_Connections=1919 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:34:01.490Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:34:01] Msgs=810212328 Throughput=317.915464 Response_Time=17.586906 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=16 Current_Connections=1924 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:33:02.454Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:33:01] Msgs=810156664 Throughput=317.901106 Response_Time=17.586871 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=28 Current_Connections=2149 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:33:02.213Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:33:01] Msgs=788999531 Throughput=309.521188 Response_Time=17.491636 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=14 Current_Connections=2320 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:33:01.906Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:33:01] Msgs=806702816 Throughput=316.400823 Response_Time=17.657361 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=19 Current_Connections=2050 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:33:01.702Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:33:01] Msgs=775173382 Throughput=304.135308 Response_Time=17.164237 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=18 Current_Connections=2276 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:32:02.668Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:32:01] Msgs=775120742 Throughput=304.121814 Response_Time=17.164242 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=24 Current_Connections=2248 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:32:02.413Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:32:01] Msgs=810101433 Throughput=317.886918 Response_Time=17.586866 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=25 Current_Connections=2123 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:32:02.176Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:32:01] Msgs=788948430 Throughput=309.508426 Response_Time=17.491581 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=16 Current_Connections=2248 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:32:01.875Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:32:01] Msgs=806644152 Throughput=316.385260 Response_Time=17.657310 Wait_Time_In_Queue=0.006465 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=22 Current_Connections=2011 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:31:03.631Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:31:02] Msgs=775068036 Throughput=304.108175 Response_Time=17.164272 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=14 Current_Connections=2180 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:31:02.838Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:31:01] Msgs=806590090 Throughput=316.371501 Response_Time=17.657251 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=16 Current_Connections=1916 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:31:02.372Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:31:01] Msgs=810042784 Throughput=317.871388 Response_Time=17.586867 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=22 Current_Connections=2089 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:31:02.140Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:31:01] Msgs=788895058 Throughput=309.494773 Response_Time=17.491507 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=12 Current_Connections=2228 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:30:03.106Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:30:01] Msgs=788839036 Throughput=309.480080 Response_Time=17.491429 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=18 Current_Connections=2171 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:30:02.800Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:30:02] Msgs=806535083 Throughput=316.357246 Response_Time=17.657160 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=17 Current_Connections=1860 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:30:02.587Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:30:02] Msgs=775018789 Throughput=304.096011 Response_Time=17.164299 Wait_Time_In_Queue=0.004782 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=19 Current_Connections=2132 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:30:02.331Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:30:01] Msgs=809987574 Throughput=317.857207 Response_Time=17.586888 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=24 Current_Connections=2037 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:29:02.764Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:29:01] Msgs=806475569 Throughput=316.341471 Response_Time=17.657105 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=34 Current_Connections=2096 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:29:02.549Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:29:01] Msgs=774967788 Throughput=304.083278 Response_Time=17.164331 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=17 Current_Connections=2084 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:29:02.292Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:29:01] Msgs=809935783 Throughput=317.844367 Response_Time=17.586868 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=15 Current_Connections=2001 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:29:02.063Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:29:01] Msgs=788786913 Throughput=309.466915 Response_Time=17.491380 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=18 Current_Connections=2095 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:28:03.025Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:28:02] Msgs=788735065 Throughput=309.453737 Response_Time=17.491340 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=19 Current_Connections=2271 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:28:02.509Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:28:01] Msgs=774920244 Throughput=304.071781 Response_Time=17.164341 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=15 Current_Connections=2301 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:28:02.254Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:28:02] Msgs=809882656 Throughput=317.830877 Response_Time=17.586876 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=22 Current_Connections=2228 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:28:01.721Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:28:01] Msgs=806418697 Throughput=316.326608 Response_Time=17.657053 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=23 Current_Connections=2083 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:27:02.985Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:27:01] Msgs=788681629 Throughput=309.440177 Response_Time=17.491289 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=16 Current_Connections=2205 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:27:02.682Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:27:01] Msgs=806364515 Throughput=316.312799 Response_Time=17.656987 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=18 Current_Connections=1985 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:27:02.472Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:27:01] Msgs=774872421 Throughput=304.060174 Response_Time=17.164346 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=19 Current_Connections=2271 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:27:02.218Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:27:01] Msgs=809830415 Throughput=317.817984 Response_Time=17.586887 Wait_Time_In_Queue=0.005618 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=18 Current_Connections=2175 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:26:03.180Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:26:02] Msgs=809780444 Throughput=317.805731 Response_Time=17.586852 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=17 Current_Connections=2131 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:26:02.645Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:26:02] Msgs=806311119 Throughput=316.299174 Response_Time=17.656965 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=20 Current_Connections=1915 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:26:02.430Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:26:01] Msgs=774822069 Throughput=304.047575 Response_Time=17.164373 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=19 Current_Connections=2259 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:26:01.945Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:26:01] Msgs=788626796 Throughput=309.425948 Response_Time=17.491245 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=16 Current_Connections=2149 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:25:02.905Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:25:02] Msgs=788574401 Throughput=309.412553 Response_Time=17.491215 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=9 Current_Connections=2084 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:25:02.608Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:25:01] Msgs=806256128 Throughput=316.285170 Response_Time=17.656935 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=31 Current_Connections=1852 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:25:02.391Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:25:01] Msgs=774774154 Throughput=304.035931 Response_Time=17.164371 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=9 Current_Connections=2231 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:25:02.143Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:25:01] Msgs=809728374 Throughput=317.792904 Response_Time=17.586860 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=18 Current_Connections=2079 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:24:03.356Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:24:02] Msgs=774726335 Throughput=304.024205 Response_Time=17.164381 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=18 Current_Connections=2159 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:24:03.107Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:24:02] Msgs=809675197 Throughput=317.779392 Response_Time=17.586889 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=15 Current_Connections=2011 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:24:02.866Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:24:01] Msgs=788522491 Throughput=309.399590 Response_Time=17.491170 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=15 Current_Connections=2059 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:24:02.568Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:24:01] Msgs=806198865 Throughput=316.270151 Response_Time=17.656924 Wait_Time_In_Queue=0.006467 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=27 Current_Connections=2103 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:23:02.530Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:23:02] Msgs=806144101 Throughput=316.255987 Response_Time=17.656894 Wait_Time_In_Queue=0.006466 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=28 Current_Connections=2082 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:23:02.316Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:23:01] Msgs=774677593 Throughput=304.012354 Response_Time=17.164390 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=23 Current_Connections=2444 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:23:02.065Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:23:01] Msgs=809620962 Throughput=317.765714 Response_Time=17.586903 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=23 Current_Connections=2246 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:23:01.823Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:23:01] Msgs=788467885 Throughput=309.385448 Response_Time=17.491169 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=21 Current_Connections=2300 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:22:02.784Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:22:01] Msgs=788417827 Throughput=309.373089 Response_Time=17.491115 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=21 Current_Connections=2242 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:22:02.493Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:22:01] Msgs=806087250 Throughput=316.241252 Response_Time=17.656869 Wait_Time_In_Queue=0.006467 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=39 Current_Connections=2068 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:22:02.277Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:22:01] Msgs=774630821 Throughput=304.001157 Response_Time=17.164385 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=19 Current_Connections=2384 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:22:02.025Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:22:01] Msgs=809569550 Throughput=317.753018 Response_Time=17.586885 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=13 Current_Connections=2213 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:21:03.244Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:21:02] Msgs=774584533 Throughput=303.990030 Response_Time=17.164440 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=14 Current_Connections=2340 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:21:02.747Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:21:02] Msgs=788364081 Throughput=309.359161 Response_Time=17.491094 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=20 Current_Connections=2135 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:21:02.459Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:21:01] Msgs=806034391 Throughput=316.227958 Response_Time=17.656827 Wait_Time_In_Queue=0.006467 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=23 Current_Connections=2037 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:21:01.982Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:21:01] Msgs=809519489 Throughput=317.740852 Response_Time=17.586876 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=9 Current_Connections=2136 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:20:02.944Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:20:02] Msgs=809469688 Throughput=317.728663 Response_Time=17.586878 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=33 Current_Connections=2103 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:20:02.709Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:20:01] Msgs=788311731 Throughput=309.346024 Response_Time=17.491036 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=25 Current_Connections=2081 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:20:02.426Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:20:01] Msgs=805983271 Throughput=316.215346 Response_Time=17.656784 Wait_Time_In_Queue=0.006467 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=28 Current_Connections=2002 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
